Product Name,Name,Rating,Title,Date,Verified Purchase,Variant Details,Helpful Count,Review Body,Photo URLs,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",J Girish Kumar,5,,11-Feb-26,Verified Purchase,Size: 10Colour: Photo Frem Hook,0 people found this helpful,Good product,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Vimalkumar,5,,14-Jan-26,Verified Purchase,Size: 10Colour: Photo Frem Hook,2 people found this helpful,"Good.out of 10 hook ,only one hòok glue is not good.it fell off immediately. Remainder 9 hooks are good",No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",SJ,5,,17-Feb-26,Verified Purchase,Size: 10Colour: Photo Frem Hook,One person found this helpful,Useful,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Santhosh,4,,05-Oct-25,Verified Purchase,Size: 10Colour: Photo Frem Hook,0 people found this helpful,Ok,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Manoranjan Patnaik,5,,04-Feb-26,Verified Purchase,Size: 20Colour: Photo Frem Hook,0 people found this helpful,Work good,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution","Janardan Satapathy, mob: 7205338021",4,,06-Sep-25,Verified Purchase,Size: 20Colour: Photo Frem Hook,One person found this helpful,"Very good product, but not suitable for convex/curved surfaces. I am happy with the product.",No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Fulcrum@29,5,,07-Feb-26,Verified Purchase,Size: 20Colour: Photo Frem Hook,0 people found this helpful,Excellent,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Dineshkumar,4,,03-Jul-25,Verified Purchase,Size: 10Colour: Photo Frem Hook,One person found this helpful,"Quality is good best for non-painted surfaces like, tiles, marbles, cupboards like that. Minimal weight is good for painted surfaces. If more weight given it will peel off. Worth for the money",No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",C Jose,5,,22-Dec-25,Verified Purchase,Size: 10Colour: Photo Frem Hook,0 people found this helpful,"Stuck well, holds good, and we are using it to hold the x'mas wreath so cant comment on the weight-holdability. Not bad for the money spend",No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",vtnithi,2,,21-Mar-26,Verified Purchase,Size: 20Colour: Photo Frem Hook,0 people found this helpful,Adhesive quality is not good and it falls even for 1kg weighing photo frame.,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Rahul Kumar Mandal,5,,19-Oct-25,Verified Purchase,Size: 20Colour: Photo Frem Hook,One person found this helpful,"Nice for handling Keys, single clothes, belt, tawel etc. Other than this I don't think you can hand heavy items - photo frame, mirror etc.  I use this on my new tile walls, and hang a frameless mirror which was super light, but after 24 hrs these hook came out and my mirror got damaged.",No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",C.M.Kulkarni,5,,27-Jan-26,Verified Purchase,Size: 10Colour: Photo Frem Hook,0 people found this helpful,Easy to use,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",vibhas,4,,30-Jul-25,Verified Purchase,Size: 10Colour: Photo Frem Hook,0 people found this helpful,Easy to install; good sturdiness; seems to be good quality; food value too  Not sure about removability without damaging paint.,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Jeeya C.,4,,08-Jun-25,Verified Purchase,Size: 10Colour: Photo Frem Hook,0 people found this helpful,"Its easy to use , quality is great too, and functionality is multipurpose ( like you can use for hanging frames, calendar, keys,etc.) not yet tried for bit heavy product but its great overall",No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Nitishreddy,3,,26-Aug-25,Verified Purchase,Size: 20Colour: Photo Frem Hook,19 people found this helpful,"Product quality is good. Satisfactory. But measurements of the hook given are incorrect. Hook is smaller than shown. Nail length is just 0.5cm. in the image they have given as 2cm/0.78in which is wrong and diameter is not 8mm, its 10mm. Hence not suitable for the photos with small holes.",https://m.media-amazon.com/images/I/61fifMM2OQL._SY88.jpg | https://m.media-amazon.com/images/I/61pBZ+VyJNL._SY88.jpg | https://m.media-amazon.com/images/I/615hveYwQJL._SY88.jpg,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Parth Koli,5,,13-Jan-26,Verified Purchase,Size: 20Colour: Photo Frem Hook,0 people found this helpful,Great product. Serves its purpose. Go for it.,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Arjun,1,,14-Apr-26,Verified Purchase,Size: 10Colour: Photo Frem Hook,One person found this helpful,Such a waste none of the sticker is sticking to a wall it only sticks for a min or 2 on plain walls it cant even hold a photo frame i had to drill a hole for that the adhesive in the sticker wear off eventually if you dont want to drill buy a superglue and then stick this on painted wall only thing this sticks to is wood material like door wood windows like that i dont think.this will.stick to tiles if you have precious picture or hanging thing dont trust this sticker to hold it everytime and always nothing hold better than the drilled hole even if the wall is damaged it wont drop the picture frame useless product for walls dont buy,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Amazon Customer,3,,14-Sep-25,Verified Purchase,Size: 10Colour: Photo Frem Hook,0 people found this helpful,"Doesn't work on walls with bad paint, but works good on other smooth surfaces ,  Not reusable, Not sure about weight capacity, but I works fine till 5kg i believe ( only on smooth surfaces and properly pasted )",No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",HARIKUMAR MELATH,4,,08-Jun-25,Verified Purchase,Size: 20Colour: Photo Frem Hook,0 people found this helpful,Item is good for firm smooth surface. One time use only. While purchading need to look for the length of the hook and circumference of the top to suit your requirement.,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Fatimah Abdul kareem,4,,25-Aug-25,Verified Purchase,Size: 10Colour: Photo Frem Hook,0 people found this helpful,Strong hold. But not recommended in painted wall 😕,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",User,4,,16-Sep-25,Verified Purchase,Size: 20Colour: Photo Frem Hook,0 people found this helpful,Its good actually,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Aditi vajpayee,5,,31-Oct-25,Verified Purchase,Size: 20Colour: Photo Frem Hook,2 people found this helpful,"It's very good i used it to hold my bathroom shelf thing , it can take weight good product, i used 2 for my bathroom holder and one for wall hanging, it has screw that can be removed and re attached for small holes :)",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Jatinderjit singh,2,,26-Mar-26,Verified Purchase,Size: 10Colour: Photo Frem Hook,0 people found this helpful,Adhesive quality very bad,No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Nithin Peetambaran,5,,18-Jan-26,Verified Purchase,Size: 10Colour: Photo Frem Hook,One person found this helpful,"Good, strong, easy to use",No Photos,,,,,,,,,
"JIALTO 20 Pcs Self Adhesive Hooks for Secure Wall Hanging - Versatile 6mm Nail Hook for Photo Frames Hooks, Clocks, and More - Transparent, Heavy-Duty, No-Drill Solution",Karthik mukundan,3,,28-Nov-25,Verified Purchase,Size: 20Colour: Photo Frem Hook,0 people found this helpful,Missing 3 nos,"No Photos""DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Sonu Meher,5,,16-May-26,Verified Purchase,Colour: black,12 people found this helpful,"Honestly, this study table turned out to be way better than I expected. I’ve been using it for several months now and it is really awesome. The quality, design, and comfort are perfect according to this budget. It made my study time much smoother and more comfortable.  The table is sturdy, spacious, and looks really nice too. If you are looking for a good study table at a reasonable price, then this is definitely worth buying. Totally satisfied with this purchase! ⭐⭐⭐⭐⭐ 5 Stars from my side!",No Photos
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Salman,4,,01-Jun-26,Verified Purchase,Colour: black,3 people found this helpful,"The product is decent overall, but it does not exactly match the pictures shown. The placement of the components is reversed the phone holder is on the left instead of the right, the pen holder is on the right instead of the left, and the handle is also positioned differently from the product images.  In terms of quality, it is good for light or occasional use. However, I would not recommend it for heavy daily use because the adhesive stickers tend to come off quickly, and the stand feels somewhat unstable. Despite these issues, it serves its purpose reasonably well and offers decent value for the price.",No Photos,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Naagam,5,,29-May-26,Verified Purchase,Colour: black,2 people found this helpful,"Amazing product at such a low price ( only 299/- ) , this is a steal deal for sure . The table quality, size , sturdiness , finish is top notch for the price value . Highly recommend it .",No Photos,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Anjana Reji,4,,29-Apr-26,Verified Purchase,Colour: flying doremon,9 people found this helpful,"The product is good, useful. But the leg's are not steady. Otherwise everything is cool... Review after few days. After a few days of use, I found that one screw is loose and keeps falling out during use. I’ve tried tightening it many times, but it won’t stay secure.",https://m.media-amazon.com/images/I/817assf5z8L._SY88.jpg | https://m.media-amazon.com/images/I/71oipMz+MnL._SY88.jpg,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Arsalan,3,,22-May-26,Verified Purchase,Colour: black,One person found this helpful,Click to play video Product is good and reasonable but the only thing which was off is it's height and it's durability,No Photos,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",SAISH PATIL,5,,20-May-26,Verified Purchase,Colour: wood,4 people found this helpful,The quality of the product is very good and it is durable. When i saw the image of the study table it looks like low quality but in real the product is very strong and durable .100% recommended.,https://m.media-amazon.com/images/I/7145tTZQSKL._SY88.jpg | https://m.media-amazon.com/images/I/71+4MNfw4gL._SY88.jpg,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Keerthi,5,,31-May-26,Verified Purchase,Colour: black,One person found this helpful,"Excellent product way more comfortable many places to put pen, iPad, phone and small tray for small things. Very happy 😃😀",https://m.media-amazon.com/images/I/71gWZr0YSWL._SY88.jpg,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Vishal Tangri,4,,20-May-26,Verified Purchase,Colour: wood,2 people found this helpful,Good product value for money,https://m.media-amazon.com/images/I/71XMqPFlmIL._SY88.jpg | https://m.media-amazon.com/images/I/71c3yKDZwAL._SY88.jpg | https://m.media-amazon.com/images/I/71GnhR2h+CL._SY88.jpg | https://m.media-amazon.com/images/I/71gyS9AxAoL._SY88.jpg,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Praveena,4,,06-Jun-26,Verified Purchase,Colour: wood,0 people found this helpful,Good,No Photos,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Anbu Anbarasu,4,,31-May-26,Verified Purchase,Colour: black,One person found this helpful,286ரூபாய் ok but உயரம் மிகவும் குறைவாக உள்ளது சிறிய நாற்காலையில் உட்கார்ந்து எழுத முடியாது குனிந்து கொண்டு தான் எழுத முடியும்,https://m.media-amazon.com/images/I/71y6vHQLbCL._SY88.jpg | https://m.media-amazon.com/images/I/71cbrKQl4bL._SY88.jpg,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Sakura,4,,18-May-26,Verified Purchase,Colour: black,0 people found this helpful,"Everything is good but there is no enough space and safety for phone or tab to keep in the space provided. The phone is just falling off, it would be better if they provide a little deeper space.",No Photos,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Likhitha,4,,29-May-26,Verified Purchase,Colour: wood,One person found this helpful,Nice product portable and it is worth the price same color,https://m.media-amazon.com/images/I/61hbvlqfONL._SY88.jpg | https://m.media-amazon.com/images/I/71mAXn6aPWL._SY88.jpg,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",Shobhit,4,,30-May-26,Verified Purchase,Colour: black,0 people found this helpful,Stability issue but gud product buyable!!,https://m.media-amazon.com/images/I/71FSd6gPTDL._SY88.jpg | https://m.media-amazon.com/images/I/71QuRpATGzL._SY88.jpg | https://m.media-amazon.com/images/I/7168BbIlUlL._SY88.jpg | https://m.media-amazon.com/images/I/71lGwE80yYL._SY88.jpg,,,,,,,,,
"DIVIJA STORE Wood Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (Black), 59 cm, 8 cm",pavani oleti,4,,29-May-26,Verified Purchase,Colour: wood,0 people found this helpful,Good,No Photos,,,,,,,,,
